longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,total_carbon_stock
-6.053181505442327,4.968392363002215,0.0308231812430618,0.0496671747624268,0.0313413707104506,0.0946423878890104,0.2407896786474334,0.2764653945987801,0.2686123506823166,0.2997247837672983,0.1130829928111909,0.0483102373520381,-7.514247334337391,-13.742746797170028,44.231
-6.063615282949569,4.970295812897815,0.0368700674391973,0.0551232001211913,0.0416155794980816,0.0916070266801053,0.2188191363914451,0.2572096190166917,0.2542966965469236,0.2821252218602978,0.1173740913310765,0.0565127443575838,-5.834774036946351,-13.095530490853914,307.717
-6.055378481960947,4.968401161469018,0.0297869157106215,0.0521525067127702,0.0307060320962128,0.1009096866671372,0.246216728941505,0.280495673544648,0.2772525064805451,0.3078416285113753,0.1140176703996747,0.0492254885209498,-7.415300568395631,-13.565010962122166,22.187
-6.063218003083748,4.970100213177125,0.0366569919637956,0.0567768651802661,0.0419158053158198,0.0941783479588516,0.2205734712340064,0.2570565303756019,0.2671341570630922,0.2806726735400951,0.116338771366972,0.0548497891684962,-6.465442964912396,-12.7980225699988,98.252
-6.100852459677928,4.963489983323058,0.057023390224677,0.0824132191995948,0.0671503387202145,0.1182083067815687,0.2371703417624457,0.2831366890820406,0.2799925435397585,0.306976945167881,0.1494501721682185,0.0780046623957864,-8.480152500793698,-14.612694664685858,1172.857
-6.057190829127552,4.966387046782265,0.0409807114501037,0.0542469550233,0.0508720806646972,0.0937843484750455,0.1373515250050981,0.1503584588769123,0.1484489009011215,0.1688814750555808,0.1246791868935482,0.0694511014772752,-11.56391316856184,-18.60748973722923,34.648
-6.053406843723452,4.967301579693049,0.0291245757396948,0.0490603389123738,0.0296133899098356,0.0956799162835893,0.2361589806059659,0.2680915215762995,0.2697111825064078,0.2925794924214735,0.1142789822829477,0.0490455936640501,-7.726440548878397,-13.866115088986016,35.101
-6.05597031935011,4.968035904572765,0.0324497880109733,0.0549139702956016,0.0332198978088651,0.1066263340142296,0.237824386782206,0.2659282013332309,0.2540138878502349,0.2885121884586244,0.1137469107573765,0.0515271797902396,-6.932702565571639,-14.901008102352543,14.812
-6.037789500302539,4.969488789049692,0.0336322883459723,0.0512899146083805,0.0378672885692725,0.0927188989595841,0.1883039854972039,0.2148686469106351,0.2100327143603462,0.2373867837301755,0.1349855976463374,0.0675288149802866,-9.067786862344118,-14.346330790679612,74.351
-5.5800071056303935,5.10084967240214,0.050530795058371,0.0730663283575206,0.0598692051788977,0.1074749578023723,0.2350791870740868,0.2733299596559779,0.2752402687032412,0.2963113322879255,0.1330639599442683,0.0701077849605765,-6.5312610121157375,-12.676838873448464,1473.441
